loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,mink++_0.1,mink++_0.2,mink++_0.3,mink++_0.4,mink++_0.5,mink++_0.6,mink++_0.7,mink++_0.8,mink++_0.9,mink++_1.0
-2.752164363861084,-0.012397136774149027,-10.062934875488281,-8.552135467529297,-7.389232158660889,-6.155259609222412,-5.241899013519287,-4.531711578369141,-3.9039480686187744,-3.4522194862365723,-3.0828211307525635,-2.752163887023926,-2.677180290222168,-1.9084258079528809,-1.5011717081069946,-1.1124765872955322,-0.8749961256980896,-0.6961047649383545,-0.5325272083282471,-0.40525826811790466,-0.28540629148483276,-0.1391611397266388
-2.6157565116882324,-0.013144505083860464,-10.691366195678711,-8.480611801147461,-7.010339260101318,-5.815228462219238,-4.937020778656006,-4.261067867279053,-3.715355396270752,-3.265235185623169,-2.905993938446045,-2.6157567501068115,-2.786977767944336,-1.8938524723052979,-1.3353103399276733,-0.9915761947631836,-0.7672308087348938,-0.5983303189277649,-0.4632328450679779,-0.34210628271102905,-0.21403361856937408,-0.08248131722211838
-2.5623536109924316,-0.013208008304084699,-10.28900146484375,-8.258785247802734,-7.164133071899414,-5.830698013305664,-4.906175136566162,-4.248707294464111,-3.6544275283813477,-3.240896463394165,-2.863285779953003,-2.5623536109924316,-2.958756685256958,-1.9294681549072266,-1.4321643114089966,-1.0404293537139893,-0.79364413022995,-0.6342416405677795,-0.4894099235534668,-0.37885475158691406,-0.25448521971702576,-0.1132785752415657
-2.73022723197937,-0.016957933117884287,-11.546544075012207,-9.289186477661133,-7.651186943054199,-6.40556526184082,-5.331058979034424,-4.5113959312438965,-3.960407018661499,-3.447643280029297,-3.048413038253784,-2.73022723197937,-3.1351168155670166,-2.1627838611602783,-1.5752397775650024,-1.207763433456421,-0.9293135404586792,-0.7332323789596558,-0.601005494594574,-0.4669879674911499,-0.33327993750572205,-0.18777704238891602
-2.2609925270080566,-0.012561069594489204,-10.096769332885742,-8.170075416564941,-6.610780715942383,-5.255128383636475,-4.41787052154541,-3.7121589183807373,-3.242741584777832,-2.822568416595459,-2.5304672718048096,-2.2609922885894775,-2.8306868076324463,-1.7915135622024536,-1.2748631238937378,-0.9150589108467102,-0.7084104418754578,-0.5332202315330505,-0.4120052754878998,-0.2914554178714752,-0.18506665527820587,-0.044449616223573685
-2.5791633129119873,-0.015171548899482279,-11.205406188964844,-9.207009315490723,-7.613153457641602,-6.023201942443848,-5.052345275878906,-4.316455364227295,-3.6761062145233154,-3.24318528175354,-2.896225690841675,-2.579163074493408,-2.939565896987915,-2.1090941429138184,-1.5493910312652588,-1.1092602014541626,-0.8685977458953857,-0.6901911497116089,-0.5298407077789307,-0.4112858176231384,-0.2966819405555725,-0.1487542986869812
-2.4813528060913086,-0.011595106570520134,-10.171844482421875,-7.973277568817139,-6.629385948181152,-5.4945783615112305,-4.647377967834473,-4.069398880004883,-3.5341038703918457,-3.1331069469451904,-2.770825147628784,-2.4813528060913086,-3.1485977172851562,-2.0100529193878174,-1.502872347831726,-1.1075770854949951,-0.8490079641342163,-0.6784548163414001,-0.5233700275421143,-0.40371203422546387,-0.27437788248062134,-0.1394529938697815
-2.469823122024536,-0.01241117146745998,-10.755538940429688,-8.707231521606445,-7.110090732574463,-5.629505157470703,-4.759932994842529,-4.093318939208984,-3.5139639377593994,-3.101808547973633,-2.769580602645874,-2.4698233604431152,-2.7607176303863525,-1.938528060913086,-1.3532291650772095,-0.9638741612434387,-0.743757963180542,-0.5776374340057373,-0.42891907691955566,-0.3072599172592163,-0.19432473182678223,-0.06358577311038971
-2.297183036804199,-0.01184114967424845,-10.27880859375,-8.10541820526123,-6.408214569091797,-5.343902587890625,-4.460602760314941,-3.7850935459136963,-3.3181405067443848,-2.8951401710510254,-2.563079595565796,-2.2971832752227783,-2.8258445262908936,-1.8534642457962036,-1.3098211288452148,-0.9943014979362488,-0.7543748021125793,-0.580611526966095,-0.4596787989139557,-0.340483695268631,-0.22322015464305878,-0.09244518727064133
-2.4736905097961426,-0.010897315021128381,-9.796833038330078,-7.95391321182251,-6.6456780433654785,-5.502054214477539,-4.680506229400635,-4.027022361755371,-3.562243700027466,-3.087632179260254,-2.747936487197876,-2.4736905097961426,-2.939361810684204,-1.9693742990493774,-1.404459834098816,-1.0480202436447144,-0.8120946288108826,-0.6366057395935059,-0.5089956521987915,-0.36985862255096436,-0.2486962229013443,-0.11554441601037979
-2.359886407852173,-0.013963824898533567,-10.222624778747559,-8.24260139465332,-6.649615287780762,-5.440965175628662,-4.5864081382751465,-3.9197399616241455,-3.4015297889709473,-2.9878616333007812,-2.6590049266815186,-2.359886646270752,-3.3104445934295654,-2.176421642303467,-1.573993444442749,-1.1694422960281372,-0.9082983732223511,-0.7164338231086731,-0.5690759420394897,-0.44209712743759155,-0.3143472969532013,-0.16295792162418365
-2.410398006439209,-0.01443352099664197,-9.849843978881836,-8.126951217651367,-6.880084991455078,-5.636425971984863,-4.712592124938965,-4.004947185516357,-3.4507017135620117,-3.0208990573883057,-2.682227373123169,-2.410398006439209,-2.864964485168457,-1.8642208576202393,-1.3160855770111084,-0.9717136025428772,-0.7487657070159912,-0.584564745426178,-0.4577246606349945,-0.3475998640060425,-0.23133274912834167,-0.10038983076810837
