loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,mink++_0.1,mink++_0.2,mink++_0.3,mink++_0.4,mink++_0.5,mink++_0.6,mink++_0.7,mink++_0.8,mink++_0.9,mink++_1.0
-2.8844287395477295,-0.01248670450020662,-9.775233268737793,-8.729719161987305,-7.606659412384033,-6.507471561431885,-5.507537364959717,-4.759376525878906,-4.149476528167725,-3.6108968257904053,-3.2271063327789307,-2.8844289779663086,-1.930369257926941,-1.520689606666565,-1.148589849472046,-0.8730356097221375,-0.6693481206893921,-0.5351141095161438,-0.4233550429344177,-0.30925723910331726,-0.2055845707654953,-0.08025149255990982
-2.6581456661224365,-0.011866721723760878,-8.83582878112793,-7.939790725708008,-6.803976058959961,-5.752746105194092,-4.948920249938965,-4.300678730010986,-3.8160247802734375,-3.3154938220977783,-2.952500581741333,-2.6581454277038574,-2.1830403804779053,-1.6656655073165894,-1.3068411350250244,-1.012326955795288,-0.7880421876907349,-0.620644748210907,-0.49447476863861084,-0.356056809425354,-0.23715396225452423,-0.10653913021087646
-2.883906602859497,-0.012271942990891477,-9.595732688903809,-8.444079399108887,-7.377901077270508,-6.336131572723389,-5.4654412269592285,-4.704953670501709,-4.095986843109131,-3.606548547744751,-3.2073354721069336,-2.883906602859497,-2.0519776344299316,-1.543330192565918,-1.1636666059494019,-0.8655391335487366,-0.6648767590522766,-0.5112149715423584,-0.38158515095710754,-0.26182347536087036,-0.1527768075466156,-0.02633023075759411
-2.94153094291687,-0.012055454684085533,-9.318032264709473,-8.264642715454102,-7.385049819946289,-6.238722801208496,-5.453699588775635,-4.809557914733887,-4.169332981109619,-3.6875627040863037,-3.2944436073303223,-2.94153094291687,-1.5694711208343506,-1.2938719987869263,-1.0363740921020508,-0.7731083035469055,-0.5982149243354797,-0.4627285301685333,-0.3370281159877777,-0.22813323140144348,-0.11234620958566666,0.01997317746281624
-2.70939564704895,-0.01334677658644803,-9.180910110473633,-8.268310546875,-6.890741348266602,-5.922815322875977,-5.068218231201172,-4.414206027984619,-3.8730971813201904,-3.3852410316467285,-3.032712936401367,-2.7093958854675293,-1.521864891052246,-1.25994873046875,-0.9548359513282776,-0.7156615853309631,-0.5229424238204956,-0.3955395519733429,-0.2866576910018921,-0.1744883805513382,-0.07922358810901642,0.04025232046842575
-2.9373795986175537,-0.013662230691244436,-9.864419937133789,-8.571890830993652,-7.479501724243164,-6.382877826690674,-5.498782157897949,-4.767377853393555,-4.167423725128174,-3.672527551651001,-3.266554355621338,-2.937380075454712,-3.9003024101257324,-2.465498924255371,-1.8116270303726196,-1.364861249923706,-1.0587331056594849,-0.8352893590927124,-0.6609417796134949,-0.5103894472122192,-0.37098759412765503,-0.21708151698112488
-3.059792995452881,-0.01365979015827179,-9.554828643798828,-8.343578338623047,-7.437916278839111,-6.5238823890686035,-5.645004749298096,-4.943710803985596,-4.391703128814697,-3.814448118209839,-3.3986775875091553,-3.059793472290039,-2.223909616470337,-1.6324466466903687,-1.2744064331054688,-0.9980509281158447,-0.7869939208030701,-0.6257511973381042,-0.5052098631858826,-0.36950597167015076,-0.2489602416753769,-0.11327198147773743
-2.590125799179077,-0.011667233329635483,-8.714866638183594,-7.86004638671875,-6.590378284454346,-5.583140850067139,-4.814851760864258,-4.192192077636719,-3.7166056632995605,-3.2303354740142822,-2.876850128173828,-2.5901262760162354,-1.9424406290054321,-1.4903347492218018,-1.1199588775634766,-0.8525241017341614,-0.6548794507980347,-0.5074173808097839,-0.39623627066612244,-0.27413326501846313,-0.1667916625738144,-0.04605240374803543
-2.819035053253174,-0.013818799280652813,-10.388015747070312,-8.985185623168945,-7.345340728759766,-6.278544902801514,-5.319460868835449,-4.620547294616699,-4.043522357940674,-3.5253071784973145,-3.156116008758545,-2.819035291671753,-2.07405948638916,-1.5808172225952148,-1.1464056968688965,-0.858647346496582,-0.6429396271705627,-0.49957558512687683,-0.3815302550792694,-0.26106613874435425,-0.15284164249897003,-0.02002887800335884
-2.676783323287964,-0.014788858139712507,-8.737546920776367,-7.907464981079102,-7.040544033050537,-5.95707893371582,-5.085607051849365,-4.363781452178955,-3.7911593914031982,-3.3382294178009033,-2.9733352661132812,-2.6767830848693848,-1.656701683998108,-1.3726916313171387,-1.0388132333755493,-0.7856493592262268,-0.6062535643577576,-0.4666600227355957,-0.3518488109111786,-0.24834661185741425,-0.14506402611732483,-0.027964681386947632
