loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,mink++_0.1,mink++_0.2,mink++_0.3,mink++_0.4,mink++_0.5,mink++_0.6,mink++_0.7,mink++_0.8,mink++_0.9,mink++_1.0
-2.890061616897583,-0.012565485290859057,-10.38646411895752,-8.805306434631348,-7.494935035705566,-6.3485331535339355,-5.469598770141602,-4.735616207122803,-4.121760368347168,-3.6190438270568848,-3.214695692062378,-2.890061616897583,-2.0151612758636475,-1.452782392501831,-1.0616005659103394,-0.7786040306091309,-0.5933316946029663,-0.4478031396865845,-0.32260987162590027,-0.21286413073539734,-0.11259853839874268,0.0056783282198011875
-2.6500954627990723,-0.01188383615604965,-9.44174575805664,-8.002395629882812,-6.61798095703125,-5.696461200714111,-4.91193151473999,-4.287732124328613,-3.805586099624634,-3.336869478225708,-2.9554059505462646,-2.6500959396362305,-2.3286185264587402,-1.6911457777023315,-1.2389655113220215,-0.9444089531898499,-0.7220766544342041,-0.555582582950592,-0.43030035495758057,-0.3107856214046478,-0.19326044619083405,-0.057250648736953735
-2.979278326034546,-0.01273195865826729,-9.960220336914062,-8.5127534866333,-7.481330394744873,-6.402416706085205,-5.498694896697998,-4.840254306793213,-4.223983287811279,-3.7555878162384033,-3.3250527381896973,-2.9792778491973877,-2.0776727199554443,-1.5031474828720093,-1.1481926441192627,-0.8356674313545227,-0.6273840665817261,-0.47368693351745605,-0.3345274031162262,-0.22090166807174683,-0.10148134082555771,0.03268289193511009
-3.006427526473999,-0.012372129738576128,-9.728472709655762,-8.454997062683105,-7.431689739227295,-6.34661865234375,-5.535551071166992,-4.859655857086182,-4.296778202056885,-3.7917497158050537,-3.3767266273498535,-3.006427526473999,-1.765843391418457,-1.3125261068344116,-1.0144705772399902,-0.7542213797569275,-0.5736526846885681,-0.4285537898540497,-0.306869775056839,-0.20014555752277374,-0.09111927449703217,0.046266671270132065
-2.7362945079803467,-0.013546012415744291,-9.949775695800781,-8.325403213500977,-6.9176344871521,-5.91381311416626,-5.119909286499023,-4.463484287261963,-3.906223773956299,-3.454926013946533,-3.0775885581970215,-2.7362945079803467,-1.7953922748565674,-1.2905811071395874,-0.9327912330627441,-0.6827609539031982,-0.5113058090209961,-0.36545148491859436,-0.24439637362957,-0.14139901101589203,-0.04720808193087578,0.08595499396324158
-2.8108880519866943,-0.013196657521064293,-9.961441040039062,-8.215343475341797,-7.065380573272705,-5.980937480926514,-5.176102161407471,-4.5774712562561035,-4.013735771179199,-3.5271291732788086,-3.130558490753174,-2.8108882904052734,-3.0160133838653564,-1.847916841506958,-1.3263615369796753,-0.9829017519950867,-0.7566871047019958,-0.6022898554801941,-0.4537566006183624,-0.32615408301353455,-0.203299418091774,-0.06534428149461746
-2.968926191329956,-0.013313570364708323,-10.266815185546875,-8.41736125946045,-7.1916069984436035,-6.192333698272705,-5.402888774871826,-4.805144786834717,-4.235513687133789,-3.723766326904297,-3.306495428085327,-2.9689269065856934,-2.506512403488159,-1.6387161016464233,-1.192409873008728,-0.8851132392883301,-0.6776486039161682,-0.5347801446914673,-0.3981005549430847,-0.2827938199043274,-0.1626962423324585,-0.020387785509228706
-2.593512773513794,-0.01173535191635201,-9.422868728637695,-7.812417507171631,-6.397071838378906,-5.561402320861816,-4.811337947845459,-4.195825099945068,-3.726710796356201,-3.2653353214263916,-2.8922712802886963,-2.593512773513794,-2.241589069366455,-1.4881764650344849,-1.0727112293243408,-0.8117130994796753,-0.6152684688568115,-0.4687061607837677,-0.3571978509426117,-0.24869485199451447,-0.1403958648443222,-0.010616213083267212
-2.7481374740600586,-0.013471262127745385,-10.47179889678955,-8.685908317565918,-7.101944446563721,-6.054440498352051,-5.123141288757324,-4.46518611907959,-3.9180378913879395,-3.4613230228424072,-3.086305618286133,-2.748137950897217,-2.0229010581970215,-1.413135290145874,-0.9907302856445312,-0.725641667842865,-0.531501829624176,-0.38885778188705444,-0.2719994783401489,-0.1643732786178589,-0.052606940269470215,0.07832237333059311
-2.5690410137176514,-0.014193596760871003,-9.376508712768555,-7.901099681854248,-6.714716911315918,-5.698090553283691,-4.840613842010498,-4.253098011016846,-3.6879031658172607,-3.2275826930999756,-2.8620970249176025,-2.5690410137176514,-1.8691591024398804,-1.300271987915039,-0.9364848732948303,-0.6779904365539551,-0.5073744654655457,-0.3889462351799011,-0.2747008800506592,-0.17551960051059723,-0.07445824146270752,0.044737741351127625
