loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,mink++_0.1,mink++_0.2,mink++_0.3,mink++_0.4,mink++_0.5,mink++_0.6,mink++_0.7,mink++_0.8,mink++_0.9,mink++_1.0
-2.4685168266296387,-0.014693552539462135,-9.062993049621582,-8.026679992675781,-6.774160385131836,-5.656811237335205,-4.784426212310791,-4.0957417488098145,-3.553398847579956,-3.123410701751709,-2.7810089588165283,-2.4685168266296387,-1.5322731733322144,-1.2321099042892456,-0.9539450407028198,-0.7092620134353638,-0.5426739454269409,-0.41445931792259216,-0.30822765827178955,-0.2143179178237915,-0.11826321482658386,0.008878734894096851
-2.546626329421997,-0.010394393181314274,-9.178317070007324,-8.106005668640137,-6.600673198699951,-5.598930358886719,-4.792388439178467,-4.127958297729492,-3.6382369995117188,-3.196442127227783,-2.83793044090271,-2.546626329421997,-1.6607506275177002,-1.245985984802246,-0.9183446764945984,-0.6802372932434082,-0.49270668625831604,-0.357341468334198,-0.25528401136398315,-0.15345686674118042,-0.056928668171167374,0.05524906516075134
-2.60746693611145,-0.010185417719185352,-9.340262413024902,-7.996872901916504,-6.77109956741333,-5.695450782775879,-4.901368618011475,-4.265560626983643,-3.7194440364837646,-3.2800185680389404,-2.9244391918182373,-2.60746693611145,-1.948423981666565,-1.4622114896774292,-1.1448522806167603,-0.8520179986953735,-0.6444976925849915,-0.49251630902290344,-0.36958372592926025,-0.26061907410621643,-0.1556280106306076,-0.028396286070346832
-2.7769081592559814,-0.009847192054099225,-9.675870895385742,-8.420486450195312,-7.012317180633545,-5.9395670890808105,-5.163178443908691,-4.52883243560791,-3.9342844486236572,-3.4784135818481445,-3.1061012744903564,-2.7769081592559814,-1.991255521774292,-1.5517380237579346,-1.1795697212219238,-0.8587396144866943,-0.6637783646583557,-0.5140921473503113,-0.38116759061813354,-0.2698182463645935,-0.15520264208316803,-0.02674759365618229
-2.679701805114746,-0.007789830828821937,-10.26646614074707,-8.174121856689453,-6.7032670974731445,-5.757576942443848,-4.973427772521973,-4.3139472007751465,-3.800527811050415,-3.3498125076293945,-2.9827187061309814,-2.679702043533325,-3.443284034729004,-2.1650311946868896,-1.5437772274017334,-1.163774013519287,-0.8864362239837646,-0.682747483253479,-0.5337637066841125,-0.40085935592651367,-0.2725951075553894,-0.13925310969352722
-2.6335346698760986,-0.011018973514125936,-9.717683792114258,-8.216947555541992,-6.825417995452881,-5.835444927215576,-4.950450897216797,-4.260371685028076,-3.762592315673828,-3.30566668510437,-2.9348561763763428,-2.6335344314575195,-1.846163272857666,-1.392307162284851,-1.0509270429611206,-0.8050258755683899,-0.6050406694412231,-0.45133504271507263,-0.3384270668029785,-0.22399741411209106,-0.11484729498624802,0.0036939899437129498
-2.1284542083740234,-0.006651419401168823,-8.558774948120117,-6.782721042633057,-5.480271339416504,-4.6425089836120605,-3.978343963623047,-3.4462485313415527,-3.0399134159088135,-2.6700832843780518,-2.3705527782440186,-2.1284542083740234,-1.9091788530349731,-1.3565073013305664,-0.9522727131843567,-0.7073119878768921,-0.5285055041313171,-0.3908822536468506,-0.2869788408279419,-0.18102200329303741,-0.07925308495759964,0.034378115087747574
-2.842595100402832,-0.010975270657925992,-9.421123504638672,-8.435430526733398,-7.435678482055664,-6.225671768188477,-5.414113998413086,-4.639683723449707,-4.063807964324951,-3.548288583755493,-3.174772262573242,-2.842595100402832,-1.932939887046814,-1.4976263046264648,-1.182382345199585,-0.8750010132789612,-0.6865140199661255,-0.528049886226654,-0.4124550223350525,-0.2920561134815216,-0.1867464929819107,-0.05371278524398804
-2.5939602851867676,-0.006668278368089376,-9.07365894317627,-7.704827308654785,-6.566603183746338,-5.663026332855225,-4.841259956359863,-4.201307773590088,-3.7084169387817383,-3.254631519317627,-2.8892173767089844,-2.5939602851867676,-1.954677700996399,-1.4780405759811401,-1.0918848514556885,-0.8258489966392517,-0.6310789585113525,-0.4831297993659973,-0.3698846697807312,-0.26109522581100464,-0.15447604656219482,-0.03356591984629631
-2.7316677570343018,-0.009721237569517089,-9.22957706451416,-8.411148071289062,-7.0774946212768555,-5.996057510375977,-5.070982456207275,-4.413475036621094,-3.8699870109558105,-3.4260647296905518,-3.0584988594055176,-2.73166823387146,-1.692537784576416,-1.349289059638977,-1.0119229555130005,-0.7544533014297485,-0.5645796656608582,-0.42519500851631165,-0.3071132004261017,-0.1997378021478653,-0.09687298536300659,0.02311285026371479
-3.1072840690612793,-0.008802504444932803,-10.280272483825684,-8.76059627532959,-7.395931720733643,-6.379772186279297,-5.552672863006592,-4.887548446655273,-4.3582444190979,-3.8795666694641113,-3.457420825958252,-3.1072840690612793,-2.5453741550445557,-1.8304028511047363,-1.4099608659744263,-1.1001255512237549,-0.8354519605636597,-0.6423196792602539,-0.4953416585922241,-0.3520164489746094,-0.219788059592247,-0.09192310273647308
-2.9365382194519043,-0.00889860066500577,-9.915114402770996,-8.329562187194824,-6.993526458740234,-6.080810546875,-5.303765296936035,-4.65605354309082,-4.142086505889893,-3.672074317932129,-3.2682814598083496,-2.9365382194519043,-2.120094060897827,-1.5557572841644287,-1.1565783023834229,-0.879978358745575,-0.6638382077217102,-0.5025551915168762,-0.37896430492401123,-0.25792112946510315,-0.13987939059734344,-0.0011981462594121695
-2.4419195652008057,-0.01095031195157312,-8.942683219909668,-7.940286636352539,-6.5280280113220215,-5.479850769042969,-4.6381707191467285,-4.009773254394531,-3.50532865524292,-3.055727958679199,-2.7319326400756836,-2.4419198036193848,-1.6999098062515259,-1.332100749015808,-0.9840425848960876,-0.7365875840187073,-0.5514997243881226,-0.4243984818458557,-0.317263662815094,-0.21076232194900513,-0.11638592183589935,0.01000748947262764
-2.8810384273529053,-0.01735565317682473,-9.816888809204102,-8.67189884185791,-7.540882587432861,-6.416722774505615,-5.482731819152832,-4.732055187225342,-4.135706901550293,-3.6451992988586426,-3.2458181381225586,-2.8810386657714844,-1.8951438665390015,-1.5053311586380005,-1.1853536367416382,-0.9014801979064941,-0.6971846222877502,-0.5459005236625671,-0.4232078194618225,-0.3060120642185211,-0.19212113320827484,-0.050963785499334335
-2.471256971359253,-0.011182158241444584,-8.97864818572998,-7.679633617401123,-6.456625938415527,-5.5369486808776855,-4.702193737030029,-4.032940864562988,-3.5453460216522217,-3.1076035499572754,-2.75531005859375,-2.471256732940674,-1.504840612411499,-1.2130835056304932,-0.8931518197059631,-0.6752762794494629,-0.5001937747001648,-0.3692111372947693,-0.26761314272880554,-0.1598282754421234,-0.05969134345650673,0.052189189940690994
-2.5981853008270264,-0.007802358260741821,-8.774571418762207,-7.522613525390625,-6.207976341247559,-5.329771041870117,-4.63498592376709,-4.078006267547607,-3.6356277465820312,-3.236233949661255,-2.8907227516174316,-2.5981853008270264,-1.923892617225647,-1.4373691082000732,-1.0417877435684204,-0.782650351524353,-0.5772735476493835,-0.4197080731391907,-0.2974191904067993,-0.18000119924545288,-0.07736394554376602,0.036475345492362976
-2.864946126937866,-0.008115994693874974,-8.60196590423584,-7.415252685546875,-6.3421630859375,-5.610168933868408,-4.954024791717529,-4.412596225738525,-3.979539394378662,-3.557382106781006,-3.186216115951538,-2.8649463653564453,-2.117081880569458,-1.502022385597229,-1.146628975868225,-0.8985958695411682,-0.692729651927948,-0.5308158993721008,-0.40642282366752625,-0.2864662706851959,-0.173583984375,-0.048014506697654724
-2.6008007526397705,-0.010199218637803022,-8.76792049407959,-7.913288116455078,-6.856398105621338,-5.761150360107422,-4.892005920410156,-4.258276462554932,-3.6891374588012695,-3.2771193981170654,-2.90232515335083,-2.6008009910583496,-1.6185564994812012,-1.2302188873291016,-0.93303382396698,-0.6784002780914307,-0.5080704689025879,-0.3889960050582886,-0.2715287506580353,-0.17249825596809387,-0.07124651223421097,0.04381944611668587
-2.4116575717926025,-0.0068125920107135664,-8.464472770690918,-7.039602279663086,-5.898531436920166,-5.111638069152832,-4.439900875091553,-3.8903017044067383,-3.4383208751678467,-3.023108720779419,-2.68562912940979,-2.4116573333740234,-2.270622968673706,-1.629106044769287,-1.206851840019226,-0.9195209741592407,-0.709705650806427,-0.5534934401512146,-0.4364103376865387,-0.324447363615036,-0.21897394955158234,-0.09680745750665665
-2.3746838569641113,-0.013968728570377125,-8.6202974319458,-7.714803695678711,-6.459513187408447,-5.355185508728027,-4.533718109130859,-3.886132001876831,-3.3739285469055176,-2.9632041454315186,-2.638046979904175,-2.3746838569641113,-1.5182325839996338,-1.232826590538025,-0.8976027965545654,-0.6585642099380493,-0.4952971041202545,-0.37206992506980896,-0.26773199439048767,-0.16630537807941437,-0.0722195953130722,0.04007335752248764
-2.749022960662842,-0.007809724320064892,-8.824442863464355,-7.530062198638916,-6.430660247802734,-5.619156360626221,-4.909862995147705,-4.328028678894043,-3.8788747787475586,-3.441528081893921,-3.060516834259033,-2.7490234375,-2.3809874057769775,-1.6386299133300781,-1.2275768518447876,-0.9641075134277344,-0.743089497089386,-0.5737531781196594,-0.44499471783638,-0.3208587169647217,-0.2024438977241516,-0.07674123346805573
