loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,mink++_0.1,mink++_0.2,mink++_0.3,mink++_0.4,mink++_0.5,mink++_0.6,mink++_0.7,mink++_0.8,mink++_0.9,mink++_1.0
-2.830939531326294,-0.01230843274489693,-10.141551971435547,-8.73328971862793,-7.612825393676758,-6.461452484130859,-5.468689918518066,-4.672688961029053,-4.0426201820373535,-3.545487642288208,-3.1490001678466797,-2.8309402465820312,-2.051189661026001,-1.5383825302124023,-1.1349036693572998,-0.8315363526344299,-0.6371431946754456,-0.4871974587440491,-0.3638037443161011,-0.25775980949401855,-0.15336468815803528,-0.02794639766216278
-2.553368330001831,-0.011450082197317628,-9.20900821685791,-8.118269920349121,-6.784151554107666,-5.755781173706055,-4.885121822357178,-4.181490898132324,-3.6745762825012207,-3.216024875640869,-2.847565174102783,-2.553368091583252,-2.3441109657287598,-1.7130018472671509,-1.2149618864059448,-0.918348491191864,-0.7022874355316162,-0.5370508432388306,-0.4150075614452362,-0.29836708307266235,-0.18989525735378265,-0.04585147276520729
-2.5409605503082275,-0.01085880577054798,-9.674092292785645,-8.117829322814941,-6.920863151550293,-5.802847385406494,-4.869744777679443,-4.203342437744141,-3.620849847793579,-3.2061634063720703,-2.8359830379486084,-2.5409605503082275,-1.933030605316162,-1.37429678440094,-0.939858615398407,-0.6722299456596375,-0.4991816580295563,-0.37124067544937134,-0.2576420307159424,-0.16563229262828827,-0.0669214054942131,0.06448597460985184
-2.714674949645996,-0.011171501850395046,-8.928194999694824,-8.010231971740723,-7.065418720245361,-6.002324104309082,-5.149898529052734,-4.460735321044922,-3.8870561122894287,-3.4257116317749023,-3.049241781234741,-2.714674711227417,-1.709510326385498,-1.2442684173583984,-0.9251418113708496,-0.6806570291519165,-0.5141946077346802,-0.3762134909629822,-0.26375263929367065,-0.16042377054691315,-0.05936441197991371,0.07772381603717804
-2.5028395652770996,-0.012390294877609403,-9.788061141967773,-8.282885551452637,-6.770650863647461,-5.710034370422363,-4.821894645690918,-4.125030040740967,-3.5891988277435303,-3.162860870361328,-2.8150546550750732,-2.502840042114258,-1.9981307983398438,-1.3097708225250244,-0.8706069588661194,-0.6236803531646729,-0.4561571180820465,-0.32354262471199036,-0.22131559252738953,-0.12777391076087952,-0.04401440545916557,0.08829780668020248
-2.6949939727783203,-0.012652553862809016,-9.390899658203125,-7.967792987823486,-6.945868492126465,-5.931068420410156,-5.046417236328125,-4.428652286529541,-3.854787826538086,-3.3832569122314453,-3.001530170440674,-2.694993734359741,-3.1741690635681152,-1.9396766424179077,-1.3148938417434692,-0.9601160287857056,-0.7327206134796143,-0.5770508050918579,-0.43706023693084717,-0.3202323913574219,-0.20627298951148987,-0.06497322767972946
-2.9333794116973877,-0.013154167765459138,-9.971845626831055,-8.504591941833496,-7.347246170043945,-6.373893737792969,-5.509908676147461,-4.839028835296631,-4.197788238525391,-3.6813011169433594,-3.26696515083313,-2.9333794116973877,-2.478597640991211,-1.768656849861145,-1.2806767225265503,-0.9536223411560059,-0.7384428381919861,-0.5918253660202026,-0.45447611808776855,-0.3391997218132019,-0.22715526819229126,-0.07940524071455002
-2.471735715866089,-0.011184324506181398,-9.090198516845703,-7.847896575927734,-6.465613842010498,-5.531407833099365,-4.7055583000183105,-4.043191909790039,-3.5569021701812744,-3.113081932067871,-2.756521701812744,-2.4717354774475098,-2.0926949977874756,-1.460673213005066,-1.0229274034500122,-0.7715219259262085,-0.5832393169403076,-0.4372480809688568,-0.3290462791919708,-0.22277607023715973,-0.12151912599802017,0.013227435760200024
-2.5782129764556885,-0.012638298904194552,-10.060955047607422,-8.535317420959473,-7.053794860839844,-5.958304405212402,-4.927126407623291,-4.233515739440918,-3.682647705078125,-3.248303174972534,-2.8955256938934326,-2.5782127380371094,-2.131192922592163,-1.4655852317810059,-0.9959990382194519,-0.7267637252807617,-0.5278998017311096,-0.3888999819755554,-0.2792515456676483,-0.18369974195957184,-0.0791386067867279,0.05926993861794472
-2.406888723373413,-0.013297727753444271,-9.094103813171387,-7.856987953186035,-6.673557281494141,-5.547544002532959,-4.626845359802246,-4.01182222366333,-3.4553706645965576,-3.0246164798736572,-2.681535243988037,-2.406888723373413,-1.9791069030761719,-1.3392646312713623,-0.8885301351547241,-0.636839747428894,-0.46796655654907227,-0.34944966435432434,-0.2420915812253952,-0.15447406470775604,-0.06443770229816437,0.056231539696455
